tid,label,status,reason,n_transits_seen,period,epoch_tess,duration_h,duration_s,processed_at
199444169,1,ok,,20,1.2168732,2850.7370580001734,0.86,0.51,2026-05-28T17:29:27+00:00
199688472,0,ok,,19,1.4412175,3351.142332999967,1.666,0.51,2026-05-28T17:29:28+00:00
200322593,1,ok,,18,1.2391534,2175.1416469998658,0.4887749,0.53,2026-05-28T17:29:28+00:00
200593988,0,ok,,3,7.6787462,3263.523219999857,3.6479222,0.58,2026-05-28T17:29:29+00:00
200723869,1,ok,,2,18.3877081,2121.270086000208,6.405153,0.52,2026-05-28T17:29:29+00:00
201154493,0,no_global_pt,no existe data\processed\global/201154493.pt,0,,,,0.0,2026-05-28T17:29:29+00:00
201175570,1,ok,,3,9.6994666,3160.3628349998035,15.7960068,0.54,2026-05-28T17:29:30+00:00
201177276,1,ok,,5,5.4693888,2062.464298000093,1.8076781,0.5,2026-05-28T17:29:30+00:00
201186294,1,ok,,24,0.98933,1791.5150009999052,1.0357615,0.58,2026-05-28T17:29:31+00:00
201233610,0,ok,,1,21.05271,2097.4346300000325,4.91,0.5,2026-05-28T17:29:31+00:00
201248411,1,ok,,28,0.980972,3205.646862000227,0.5405036,0.54,2026-05-28T17:29:32+00:00
202426247,1,ok,,25,1.0662082,3367.1476210001856,1.142,0.54,2026-05-28T17:29:32+00:00
202428245,0,period_too_long,period=32.140d > 27.4d,0,32.1400505,3321.827732999809,2.809,0.0,2026-05-28T17:29:32+00:00
202468443,0,ok,,13,2.0685871,2690.596818999853,0.598,0.59,2026-05-28T17:29:33+00:00
204650483,1,ok,,2,9.956296,2312.392161999829,10.474,0.51,2026-05-28T17:29:34+00:00
206466531,0,ok,,19,1.42744,2139.7720400001854,1.973,0.52,2026-05-28T17:29:34+00:00
206498307,0,ok,,2,13.4190392,2066.9379270002246,5.9221882,0.54,2026-05-28T17:29:35+00:00
206541859,1,period_too_long,period=30.084d > 27.4d,0,30.083503,2064.1189299998805,3.9858103,0.0,2026-05-28T17:29:35+00:00
207084429,0,ok,,6,4.89577,1356.070679999888,2.478,0.61,2026-05-28T17:29:35+00:00
207110080,1,ok,,2,14.5728985,2133.4072409998626,2.5623497,0.56,2026-05-28T17:29:36+00:00
207141131,1,ok,,7,4.1374403,3985.999063000083,1.587497,0.52,2026-05-28T17:29:36+00:00
207468071,0,ok,,15,1.7727505,3477.136268999893,1.519,0.54,2026-05-28T17:29:37+00:00
207468071,1,ok,,15,1.7727505,3477.136268999893,1.519,0.5,2026-05-28T17:29:37+00:00
207501148,0,no_metadata,"TIC no tiene TOI con (period, epoch, duration) válidos",0,,,,0.0,2026-05-28T17:29:37+00:00
208030798,0,no_global_pt,no existe data\processed\global/208030798.pt,0,,,,0.0,2026-05-28T17:29:37+00:00
209459275,1,ok,,4,6.9839072,2166.185994999949,5.076,0.51,2026-05-28T17:29:38+00:00
209464063,1,period_too_long,period=119.336d > 27.4d,0,119.3355264,2140.6652710000053,6.863,0.0,2026-05-28T17:29:38+00:00
210083929,1,ok,,11,2.3927114,2849.6398339997977,1.806,0.5,2026-05-28T17:29:38+00:00
210337597,0,ok,,51,0.5257499,3557.7477460000664,0.864,0.51,2026-05-28T17:29:39+00:00
212253390,1,ok,,8,3.0926858,2038.1026479997672,2.2149195,0.5,2026-05-28T17:29:39+00:00
212957629,1,ok,,9,3.0766835,2115.9760730001144,1.2491751,0.5,2026-05-28T17:29:40+00:00
218795833,1,ok,,20,1.2652338,1491.877055999823,1.2121003,0.52,2026-05-28T17:29:40+00:00
219015370,1,ok,,7,3.9152737,2663.161776000168,2.562,0.53,2026-05-28T17:29:41+00:00
219016883,1,ok,,6,4.8721904,2661.515740000177,2.584,0.5,2026-05-28T17:29:41+00:00
219041246,1,ok,,3,10.4419896,1745.6779640000314,1.714349,0.53,2026-05-28T17:29:42+00:00
219151731,0,no_global_pt,no existe data\processed\global/219151731.pt,0,,,,0.0,2026-05-28T17:29:42+00:00
219164808,0,ok,,15,1.6773063,2358.8904129997827,2.352,0.55,2026-05-28T17:29:43+00:00
219189765,1,ok,,16,1.7318529,1544.4306549998,1.6919639,0.52,2026-05-28T17:29:43+00:00
219205407,0,ok,,4,6.1253092,2356.387875000015,1.992,0.49,2026-05-28T17:29:44+00:00
219208037,0,ok,,26,0.9776805,2229.06288400013,0.7657397,0.49,2026-05-28T17:29:44+00:00
219239945,0,ok,,2,13.697384,1389.366551999934,4.783848,0.5,2026-05-28T17:29:45+00:00
219344917,1,ok,,2,14.362738,1417.0510840001516,3.2043798,0.52,2026-05-28T17:29:45+00:00
219366908,0,no_global_pt,no existe data\processed\global/219366908.pt,0,,,,0.0,2026-05-28T17:29:45+00:00
219379012,0,ok,,14,1.5464949,2168.72453700006,1.101,0.54,2026-05-28T17:29:46+00:00
219388773,0,ok,,14,1.5716819,1412.3834440000355,1.9672248,0.52,2026-05-28T17:29:46+00:00
219466803,0,ok,,2,12.5951009,2618.5410360000096,0.876,0.5,2026-05-28T17:29:47+00:00
219467837,0,period_too_long,period=39.975d > 27.4d,0,39.9753375,2594.438444999978,6.088,0.0,2026-05-28T17:29:47+00:00
219698776,1,ok,,6,4.6595169,2598.1431640000083,0.9011821,0.56,2026-05-28T17:29:47+00:00
219766989,0,no_global_pt,no existe data\processed\global/219766989.pt,0,,,,0.0,2026-05-28T17:29:47+00:00
219821826,0,ok,,3,9.6799809,2659.7325630001724,1.806,0.52,2026-05-28T17:29:48+00:00
219824469,0,ok,,5,5.4809161,2661.0743100000545,5.031,0.6,2026-05-28T17:29:48+00:00
219850915,1,ok,,4,6.4002807,2913.810947000049,2.1559875,0.51,2026-05-28T17:29:49+00:00
219852584,1,ok,,8,3.1968838,2913.379042999819,3.7533697,0.51,2026-05-28T17:29:49+00:00
219852882,1,ok,,15,1.7622537,2741.8871129998006,0.8779711,0.51,2026-05-28T17:29:50+00:00
219852882,1,ok,,15,1.7622537,2741.8871129998006,0.8779711,0.52,2026-05-28T17:29:50+00:00
219854185,1,ok,,7,3.9443668,2766.962598999962,4.8652146,0.55,2026-05-28T17:29:51+00:00
219854519,1,period_too_long,period=31.034d > 27.4d,0,31.0343214,2394.93788400013,12.0587354,0.0,2026-05-28T17:29:51+00:00
219857012,1,ok,,1,21.2690422,3660.8306970000262,5.893,0.51,2026-05-28T17:29:51+00:00
219860288,1,ok,,6,4.2660553,2660.494212000165,0.69,0.49,2026-05-28T17:29:52+00:00
220016044,0,ok,,29,0.9399664,2088.3904240000998,1.122492,0.51,2026-05-28T17:29:52+00:00
220076110,1,ok,,11,4.808498,2189.977940000128,1.405,0.51,2026-05-28T17:29:53+00:00
220396259,0,ok,,29,0.91677,1355.625899999868,1.337,0.5,2026-05-28T17:29:53+00:00
220435095,0,ok,,7,3.4231002,3185.365559999831,2.4377583,0.52,2026-05-28T17:29:54+00:00
220479565,1,ok,,7,3.6977167,1381.8455489999617,0.9308263,0.56,2026-05-28T17:29:55+00:00
220518305,0,too_many_empty_bins,empty_frac=1.00 > 0.5,2,14.1520377,3968.408749999944,3.143991,0.51,2026-05-28T17:29:55+00:00
224225541,1,ok,,5,4.9377227,1357.3051379998217,2.1294254,0.52,2026-05-28T17:29:56+00:00
224245334,1,ok,,7,3.7852328,2089.9183680000715,3.5398298,0.55,2026-05-28T17:29:56+00:00
224297258,1,ok,,3,9.6141636,2659.6735029998235,3.4271882,0.53,2026-05-28T17:29:57+00:00
224313733,0,period_too_long,period=197.034d > 27.4d,0,197.0336254,2517.338756999932,7.338,0.0,2026-05-28T17:29:57+00:00
224418572,0,ok,,10,2.8465928,2791.235590999946,2.664,0.51,2026-05-28T17:29:57+00:00
229091748,0,ok,,57,0.4568,1354.5915199997837,0.548,0.55,2026-05-28T17:29:58+00:00
229141709,0,ok,,2,14.20489,1363.7629599999636,4.924,0.5,2026-05-28T17:29:58+00:00
229285649,0,ok,,3,8.493027,2544.88179600006,3.733,0.49,2026-05-28T17:29:59+00:00
229384040,0,ok,,20,1.2980202,2211.7208799999207,3.007,0.5,2026-05-28T17:29:59+00:00
229400092,1,ok,,6,4.1419805,2761.7264990000986,2.3809654,0.56,2026-05-28T17:30:00+00:00
229455001,1,ok,,1,22.3417286,3623.320439000148,2.582,0.53,2026-05-28T17:30:00+00:00
229510866,1,ok,,13,2.1031647,3556.2423829999752,5.059,0.56,2026-05-28T17:30:01+00:00
229536616,0,ok,,7,3.93034,1686.9386599999852,3.667,0.53,2026-05-28T17:30:01+00:00
229650439,1,ok,,6,5.1396666,3641.83984699985,0.8991981,0.5,2026-05-28T17:30:02+00:00
229650439,1,ok,,6,5.1396666,3641.83984699985,0.8991981,0.52,2026-05-28T17:30:02+00:00
229742722,1,period_too_long,period=63.484d > 27.4d,0,63.4839358,3503.687053000089,5.457,0.0,2026-05-28T17:30:02+00:00
229747848,1,ok,,32,0.8474218,2664.026959000156,0.8758764,0.55,2026-05-28T17:30:03+00:00
229747848,1,ok,,32,0.8474218,2664.026959000156,0.8758764,0.54,2026-05-28T17:30:03+00:00
229770036,0,ok,,13,2.14056,1684.5017300001346,2.029,0.57,2026-05-28T17:30:04+00:00
230001847,1,ok,,9,2.994263,2769.98110199999,6.9172309,0.49,2026-05-28T17:30:05+00:00
230017325,0,ok,,3,9.6926509,3649.216907000169,2.819,0.53,2026-05-28T17:30:05+00:00
230055368,1,ok,,19,1.4344602,1900.6450290000064,0.9348877,0.6,2026-05-28T17:30:06+00:00
230075120,0,ok,,35,0.7676706,2663.9541000002064,1.057,0.6,2026-05-28T17:30:06+00:00
230086768,0,period_too_long,period=34.927d > 27.4d,0,34.9270483,1736.1307620001023,2.7546907,0.0,2026-05-28T17:30:06+00:00
230127302,1,ok,,6,4.3074513,2737.587214999832,2.3379196,0.53,2026-05-28T17:30:07+00:00
230127302,1,ok,,6,4.3074513,2737.587214999832,2.3379196,0.55,2026-05-28T17:30:07+00:00
230127302,1,ok,,6,4.3074513,2737.587214999832,2.3379196,0.49,2026-05-28T17:30:08+00:00
230127302,1,ok,,6,4.3074513,2737.587214999832,2.3379196,0.51,2026-05-28T17:30:08+00:00
230267547,0,ok,,11,2.2263798,2768.2691020001657,2.863,0.51,2026-05-28T17:30:09+00:00
230386397,0,ok,,2,19.5078657,2626.6703759999946,4.603,0.54,2026-05-28T17:30:09+00:00
231702397,1,ok,,5,5.0780325,1329.1189879998565,1.2100353,0.54,2026-05-28T17:30:10+00:00
231703293,0,no_global_pt,no existe data\processed\global/231703293.pt,0,,,,0.0,2026-05-28T17:30:10+00:00
231721005,0,ok,,3,9.0182016,3121.423198999837,3.08,0.5,2026-05-28T17:30:10+00:00
231736113,1,ok,,2,10.5739824,2218.2314019999467,4.04,0.49,2026-05-28T17:30:11+00:00
232540264,1,ok,,2,15.9234883,3311.844914000016,4.021,0.58,2026-05-28T17:30:11+00:00
232568235,1,ok,,75,0.3524597,3423.3756690002047,0.578,0.51,2026-05-28T17:30:12+00:00
232608943,1,period_too_long,period=82.690d > 27.4d,0,82.6901439,2419.383357000072,7.5240298,0.0,2026-05-28T17:30:12+00:00
232608943,1,period_too_long,period=82.690d > 27.4d,0,82.6901439,2419.383357000072,7.5240298,0.0,2026-05-28T17:30:12+00:00
232612416,1,ok,,6,4.3601536,1687.121499999892,2.3408909,0.5,2026-05-28T17:30:12+00:00
232679662,0,ok,,4,7.8513774,3650.647652000189,6.699,0.52,2026-05-28T17:30:13+00:00
232941965,1,ok,,4,7.1487697,2818.905315000098,6.864,0.52,2026-05-28T17:30:14+00:00
232967440,1,ok,,4,7.0643978,3341.784305000212,2.424,0.49,2026-05-28T17:30:14+00:00
232967666,0,ok,,2,15.196,1689.1163300001062,1.792,0.52,2026-05-28T17:30:15+00:00
232976128,1,ok,,2,13.0791581,3342.349121000152,2.97,0.52,2026-05-28T17:30:15+00:00
232982558,1,period_too_long,period=27.644d > 27.4d,0,27.6438617,3638.545560999773,5.321,0.0,2026-05-28T17:30:15+00:00
232982938,1,ok,,3,9.0941239,2918.438376000151,4.389,0.56,2026-05-28T17:30:16+00:00
233087860,1,ok,,4,5.7484439,3558.3504409999587,1.76,0.54,2026-05-28T17:30:16+00:00
233390838,0,ok,,4,6.4474918,2820.5729939998128,2.643,0.6,2026-05-28T17:30:17+00:00
233497719,0,ok,,7,3.801591,3534.067363000009,2.752,0.51,2026-05-28T17:30:17+00:00
233503636,0,ok,,8,3.40612,1685.8218700001016,1.714,0.74,2026-05-28T17:30:18+00:00
233541860,0,ok,,101,0.2666485,2635.5366460001096,1.075,0.6,2026-05-28T17:30:19+00:00
233569098,0,ok,,1,23.48522,1693.423280000221,3.546,0.54,2026-05-28T17:30:19+00:00
233602827,1,ok,,11,2.3889051,1684.3549529998563,1.032409,0.5,2026-05-28T17:30:20+00:00
233602827,1,ok,,11,2.3889051,1684.3549529998563,1.032409,0.51,2026-05-28T17:30:20+00:00
233681149,0,ok,,4,8.5874668,1683.689629000146,5.1458902,0.53,2026-05-28T17:30:21+00:00
233684822,0,ok,,6,4.6756655,3658.6335570001975,1.914,0.52,2026-05-28T17:30:21+00:00
233720539,0,ok,,11,2.555332,3559.904763000086,5.14,0.52,2026-05-28T17:30:22+00:00
233735068,0,ok,,3,7.6869063,2852.0454549998976,4.652,0.49,2026-05-28T17:30:22+00:00
234523599,1,ok,,7,3.7955178,1325.6506030000746,2.0198135,0.5,2026-05-28T17:30:23+00:00
234994474,1,ok,,20,1.4015183,1326.0340320002288,1.1583061,0.56,2026-05-28T17:30:23+00:00
235678745,1,ok,,1,17.664866,1692.7997269998305,2.7644951,0.5,2026-05-28T17:30:24+00:00
235678745,1,ok,,1,17.664866,1692.7997269998305,2.7644951,0.5,2026-05-28T17:30:24+00:00
235683377,1,ok,,66,0.4090681,2768.708420999814,0.6165726,0.49,2026-05-28T17:30:25+00:00
235684392,0,ok,,1,21.7894491,2743.508429999929,6.8044292,0.51,2026-05-28T17:30:25+00:00
236387002,1,ok,,4,7.2008611,3442.055186000187,2.03,0.55,2026-05-28T17:30:26+00:00
236775063,0,ok,,38,0.7409429,2008.3831839999184,1.084,0.53,2026-05-28T17:30:26+00:00
237101326,0,ok,,18,1.5373948,2849.6411839998327,1.194,0.56,2026-05-28T17:30:27+00:00
237104103,1,ok,,6,4.5371361,2764.419877000153,4.042155,0.57,2026-05-28T17:30:28+00:00
237185205,0,ok,,2,15.7335693,2441.423235999886,3.288,0.56,2026-05-28T17:30:28+00:00
237200747,0,ok,,2,14.3034613,2695.4458869998343,3.135,0.53,2026-05-28T17:30:29+00:00
237222864,1,ok,,2,10.288886,3646.5446810000576,1.391,0.57,2026-05-28T17:30:29+00:00
237232044,1,ok,,1,23.5407467,3623.58454099996,4.025,0.51,2026-05-28T17:30:30+00:00
237235093,0,ok,,10,2.6834113,2034.0313800000583,1.146,0.55,2026-05-28T17:30:30+00:00
237751146,0,ok,,16,1.669769,2203.3977140001957,2.0105348,0.53,2026-05-28T17:30:31+00:00
237808867,0,ok,,45,0.56708,1468.864670000039,1.253,0.63,2026-05-28T17:30:31+00:00
237913194,1,ok,,2,15.1689723,2062.422964000143,2.0633315,0.58,2026-05-28T17:30:32+00:00
237922465,1,ok,,3,8.2754608,2352.544158999808,3.755,0.59,2026-05-28T17:30:33+00:00
237929468,1,ok,,2,25.8663869,2963.7457190002315,4.0838781,0.59,2026-05-28T17:30:33+00:00
238162973,0,ok,,2,11.8885643,2260.035982000176,2.567,0.6,2026-05-28T17:30:34+00:00
238197709,0,ok,,2,13.7252522,2184.7592710000463,3.1694157,0.55,2026-05-28T17:30:34+00:00
238374636,0,ok,,19,1.3214483,2303.3039690000005,3.435,0.55,2026-05-28T17:30:35+00:00
238597883,0,ok,,7,3.5730141,2987.04726199992,3.37,0.55,2026-05-28T17:30:35+00:00
239136269,0,ok,,23,1.0590994,2501.0927320001647,0.9853402,0.57,2026-05-28T17:30:36+00:00
239332587,1,ok,,31,0.9263237,3559.015552000142,0.81,0.55,2026-05-28T17:30:37+00:00
239372503,0,ok,,32,0.8560277,3366.918357999996,1.587,0.52,2026-05-28T17:30:37+00:00
239541449,0,ok,,14,1.9261183,2826.8177939997986,1.068842,0.59,2026-05-28T17:30:38+00:00
239638934,0,ok,,4,6.0027375,1760.818231999874,4.164,0.58,2026-05-28T17:30:38+00:00
239722954,0,ok,,18,1.4958429,2550.515707999933,1.534,0.57,2026-05-28T17:30:39+00:00
239816546,1,ok,,8,2.9887654,2500.741001999937,2.9847247,0.59,2026-05-28T17:30:39+00:00
239977528,1,period_too_long,period=30.158d > 27.4d,0,30.1584857,3227.4804569999687,3.852,0.0,2026-05-28T17:30:39+00:00
240148934,0,ok,,12,2.02365,1843.266770000104,2.585,0.6,2026-05-28T17:30:40+00:00
240613164,0,no_global_pt,no existe data\processed\global/240613164.pt,0,,,,0.0,2026-05-28T17:30:40+00:00
240823272,1,ok,,3,9.0881638,2888.212325000204,3.402,0.56,2026-05-28T17:30:41+00:00
240968774,1,ok,,5,5.9711357,1766.9891180000268,1.5478671,0.57,2026-05-28T17:30:41+00:00
241065596,0,no_global_pt,no existe data\processed\global/241065596.pt,0,,,,0.0,2026-05-28T17:30:41+00:00
241102583,0,ok,,15,1.7386091,2820.897665000055,1.691,0.57,2026-05-28T17:30:42+00:00
241174783,0,ok,,6,4.0802864,2603.311381999869,1.4789165,0.5,2026-05-28T17:30:42+00:00
242083025,0,ok,,42,0.6466988,2307.492085999809,1.0248899,0.55,2026-05-28T17:30:43+00:00
242460075,0,no_global_pt,no existe data\processed\global/242460075.pt,0,,,,0.0,2026-05-28T17:30:43+00:00
242536549,0,ok,,39,0.6923563,2359.13243199978,0.803,0.62,2026-05-28T17:30:43+00:00
243153196,0,ok,,3,10.1391591,2478.895754999947,2.662,0.6,2026-05-28T17:30:44+00:00
243185500,1,ok,,13,1.880531,2448.3081559999846,1.1911684,1.4,2026-05-28T17:30:45+00:00
243185500,1,ok,,13,1.880531,2448.3081559999846,1.1911684,2.0,2026-05-28T17:30:47+00:00
243283955,0,no_global_pt,no existe data\processed\global/243283955.pt,0,,,,0.0,2026-05-28T17:30:47+00:00
243333538,0,ok,,9,2.9985667,2772.7539490000345,3.025166,1.61,2026-05-28T17:30:49+00:00
243641947,1,ok,,10,2.5926199,2355.554020999931,1.269,0.51,2026-05-28T17:30:49+00:00
245462406,0,no_global_pt,no existe data\processed\global/245462406.pt,0,,,,0.0,2026-05-28T17:30:49+00:00
245509452,1,ok,,9,3.246208,2883.864178999793,3.4201513,0.47,2026-05-28T17:30:50+00:00
246965431,1,ok,,7,4.0785273,2884.0416810000315,1.561,0.51,2026-05-28T17:30:50+00:00
247873937,0,ok,,6,4.6498719,2549.3047879999503,4.995,0.52,2026-05-28T17:30:51+00:00
248250955,1,ok,,93,0.3011506,2361.882335000206,0.6404841,0.5,2026-05-28T17:30:51+00:00
249067445,0,ok,,31,0.8317937,2198.9042000002228,1.875,0.54,2026-05-28T17:30:52+00:00
249812036,0,ok,,5,5.7785318,3561.3953060000204,2.348,0.49,2026-05-28T17:30:52+00:00
249862365,0,no_global_pt,no existe data\processed\global/249862365.pt,0,,,,0.0,2026-05-28T17:30:52+00:00
250111245,1,ok,,9,2.9304371,2466.496662000194,1.73,0.51,2026-05-28T17:30:53+00:00
250386181,0,ok,,19,1.470258,2138.723050000146,1.126,0.52,2026-05-28T17:30:54+00:00
250484865,0,ok,,35,0.76189,1468.7581099998206,1.904,0.49,2026-05-28T17:30:54+00:00
251209368,0,ok,,9,3.0071496,2209.022222999949,4.461,0.51,2026-05-28T17:30:55+00:00
251848941,1,ok,,8,3.2384253,1356.1075120000169,1.9941055,0.5,2026-05-28T17:30:55+00:00
251848941,1,ok,,8,3.2384253,1356.1075120000169,1.9941055,0.48,2026-05-28T17:30:56+00:00
251848941,1,ok,,8,3.2384253,1356.1075120000169,1.9941055,0.5,2026-05-28T17:30:56+00:00
252537013,0,ok,,4,7.0469712,3600.030797999818,2.551,0.48,2026-05-28T17:30:56+00:00
252636888,0,ok,,11,2.590266,2880.280939999968,4.378,0.47,2026-05-28T17:30:57+00:00
253030300,0,ok,,9,2.8300213,1865.9431380000897,1.646,0.48,2026-05-28T17:30:57+00:00
253132689,0,ok,,8,3.217824,3062.3833229998127,1.735,0.48,2026-05-28T17:30:58+00:00
253917293,0,no_global_pt,no existe data\processed\global/253917293.pt,0,,,,0.0,2026-05-28T17:30:58+00:00
253990973,0,ok,,53,0.540933,1654.2532489998266,1.674337,0.46,2026-05-28T17:30:58+00:00
254113311,1,ok,,3,8.34998,3144.137122000102,1.836,0.48,2026-05-28T17:30:59+00:00
254113311,1,ok,,3,8.34998,3144.137122000102,1.836,0.5,2026-05-28T17:30:59+00:00
254629854,0,no_global_pt,no existe data\processed\global/254629854.pt,0,,,,0.0,2026-05-28T17:30:59+00:00
255760319,0,ok,,3,7.21048,1359.7339400001802,2.671,0.54,2026-05-28T17:31:00+00:00
255851356,0,no_global_pt,no existe data\processed\global/255851356.pt,0,,,,0.0,2026-05-28T17:31:00+00:00
255918903,0,ok,,17,1.7201092,2388.452701999806,2.622,0.48,2026-05-28T17:31:00+00:00
256349966,0,ok,,1,14.5877856,2906.0036729997955,3.517,0.47,2026-05-28T17:31:01+00:00
256414077,0,no_global_pt,no existe data\processed\global/256414077.pt,0,,,,0.0,2026-05-28T17:31:01+00:00
256621916,0,ok,,19,1.4136455,3352.578093000222,1.448,0.51,2026-05-28T17:31:01+00:00
256722647,1,ok,,9,2.9224661,2855.156793999952,5.5560255,0.49,2026-05-28T17:31:02+00:00
256886630,0,ok,,12,2.03905,1713.2005900000222,2.26,0.52,2026-05-28T17:31:02+00:00
257052211,0,no_global_pt,no existe data\processed\global/257052211.pt,0,,,,0.0,2026-05-28T17:31:02+00:00
257060897,1,ok,,7,3.660032,2660.6078240000643,4.7853014,0.49,2026-05-28T17:31:03+00:00
257527578,1,period_too_long,period=54.321d > 27.4d,0,54.3212423,2084.8320760000497,4.024,0.0,2026-05-28T17:31:03+00:00
257605131,1,ok,,14,1.8586624,1410.9993270002306,2.0525797,0.49,2026-05-28T17:31:03+00:00
257605131,1,ok,,14,1.8586624,1410.9993270002306,2.0525797,0.48,2026-05-28T17:31:04+00:00
257605131,1,ok,,14,1.8586624,1410.9993270002306,2.0525797,0.46,2026-05-28T17:31:04+00:00
258402425,0,ok,,42,0.67554,2011.0503500001505,0.922,0.45,2026-05-28T17:31:05+00:00
258510872,1,ok,,4,6.5440665,2736.9995439997874,3.777,0.49,2026-05-28T17:31:05+00:00
258514800,1,ok,,53,0.4702719,1711.3692950000986,1.3258819,0.52,2026-05-28T17:31:06+00:00
258557847,0,ok,,6,3.965824,2765.579293000046,2.911,0.47,2026-05-28T17:31:06+00:00
258777134,0,no_global_pt,no existe data\processed\global/258777134.pt,0,,,,0.0,2026-05-28T17:31:06+00:00
258777137,0,ok,,5,5.9294088,3654.565628000069,2.933,0.47,2026-05-28T17:31:07+00:00
258796169,1,ok,,16,1.5538188,1765.0259279999882,0.923936,0.49,2026-05-28T17:31:07+00:00
258801269,0,ok,,5,5.48923,1689.0256799999624,3.29,0.47,2026-05-28T17:31:08+00:00
258804746,1,ok,,114,0.224195,3258.8688690001145,0.292,0.49,2026-05-28T17:31:08+00:00
258871793,0,ok,,3,9.1469122,1931.1207220000213,4.618497,0.5,2026-05-28T17:31:09+00:00
258920431,1,ok,,5,5.9839451,2390.752859999892,5.3886513,0.5,2026-05-28T17:31:09+00:00
259126549,0,ok,,4,7.3845072,2658.94892799994,4.531,0.49,2026-05-28T17:31:10+00:00
259129875,0,ok,,65,0.43889,1684.0971499998122,0.947,0.53,2026-05-28T17:31:10+00:00
259151170,0,no_metadata,"TIC no tiene TOI con (period, epoch, duration) válidos",0,,,,0.0,2026-05-28T17:31:10+00:00
259168516,1,ok,,5,4.8026561,2657.3940710001625,1.1658648,0.49,2026-05-28T17:31:11+00:00
259172249,1,ok,,7,4.2914879,2825.3921210002154,2.3462656,0.51,2026-05-28T17:31:11+00:00
259233660,1,ok,,60,0.4489589,1683.5760420002043,0.7637477,0.53,2026-05-28T17:31:12+00:00
259377017,1,ok,,7,3.3601671,3987.858405000065,1.3266673,0.52,2026-05-28T17:31:12+00:00
259377017,1,ok,,7,3.3601671,3987.858405000065,1.3266673,0.49,2026-05-28T17:31:13+00:00
259377017,1,ok,,7,3.3601671,3987.858405000065,1.3266673,0.53,2026-05-28T17:31:13+00:00
259389219,0,ok,,12,2.3250156,2199.865577999968,1.775,0.47,2026-05-28T17:31:14+00:00
259701242,0,ok,,11,2.4854887,3984.002776000183,2.5647259,0.48,2026-05-28T17:31:14+00:00
260004324,1,ok,,8,3.8143009,1327.4169789999723,1.3793952,0.51,2026-05-28T17:31:15+00:00
260043723,0,ok,,9,3.1385856,3982.3154620002015,3.4594079,0.53,2026-05-28T17:31:15+00:00
260128333,1,period_too_long,period=95.174d > 27.4d,0,95.174,2238.219490000047,11.6316864,0.0,2026-05-28T17:31:15+00:00
260271203,0,ok,,5,5.6492853,1330.0970069998875,4.0424046,0.6,2026-05-28T17:31:16+00:00
260298958,0,ok,,28,0.8891483,2036.525582000148,1.1970992,1.89,2026-05-28T17:31:18+00:00
260476837,0,ok,,12,2.23294,1327.8501200000755,2.032,1.42,2026-05-28T17:31:19+00:00
260609205,0,ok,,6,4.4617755,3184.8522359998897,5.4532494,1.08,2026-05-28T17:31:20+00:00
260647166,1,ok,,7,3.79589,1572.107559000142,2.4602856,1.64,2026-05-28T17:31:22+00:00
260647166,1,ok,,7,3.79589,1572.107559000142,2.4602856,1.57,2026-05-28T17:31:23+00:00
260647166,1,ok,,7,3.79589,1572.107559000142,2.4602856,1.5,2026-05-28T17:31:25+00:00
260647166,1,ok,,7,3.79589,1572.107559000142,2.4602856,1.5,2026-05-28T17:31:26+00:00
260708537,1,ok,,16,1.7446984,3985.9035510001695,1.0880845,1.54,2026-05-28T17:31:28+00:00
260849386,0,ok,,28,1.0339,1568.2217600001022,1.404,1.53,2026-05-28T17:31:30+00:00
261135533,1,ok,,105,0.2381823,1738.7123739998788,0.4763536,1.49,2026-05-28T17:31:31+00:00
261136679,1,ok,,5,6.267832,3011.550652999897,2.789,1.56,2026-05-28T17:31:33+00:00
261141602,0,ok,,17,1.4956727,3310.065307999961,1.965,1.57,2026-05-28T17:31:34+00:00
261257684,1,ok,,2,10.8772748,1626.9684109999798,2.6829533,1.53,2026-05-28T17:31:36+00:00
261257684,1,ok,,2,10.8772748,1626.9684109999798,2.6829533,1.58,2026-05-28T17:31:37+00:00
261258875,0,ok,,10,2.5852,1327.450029999949,1.963,1.55,2026-05-28T17:31:39+00:00
261867566,1,ok,,7,3.7395716,1628.3496889998205,2.0436597,1.46,2026-05-28T17:31:40+00:00
262135904,0,no_global_pt,no existe data\processed\global/262135904.pt,0,,,,0.0,2026-05-28T17:31:40+00:00
262499797,0,ok,,15,1.7509117,2963.283805999905,1.4130673,1.59,2026-05-28T17:31:42+00:00
262530407,1,ok,,9,2.8531016,3204.963281000033,1.263753,1.55,2026-05-28T17:31:43+00:00
262530873,0,ok,,12,2.24172,1356.2860599998385,3.989,1.63,2026-05-28T17:31:45+00:00
262531275,0,ok,,11,2.4843369,2141.0549980001524,1.154,1.58,2026-05-28T17:31:47+00:00
262746281,1,ok,,2,16.1798603,3271.218286000192,6.495,1.74,2026-05-28T17:31:48+00:00
262781201,0,ok,,19,1.3154261,3283.5521399998106,2.121,1.64,2026-05-28T17:31:50+00:00
263003176,1,ok,,2,14.3392144,1336.5576510000974,4.6064739,1.57,2026-05-28T17:31:52+00:00
263179590,1,ok,,7,3.7382381,2204.417814999819,2.975208,1.52,2026-05-28T17:31:53+00:00
263203229,0,ok,,5,5.0061978,3117.886704999953,3.521,1.6,2026-05-28T17:31:55+00:00
